Tag,Class,Drawn_out_level,Successful_apps_at_DOL,Total_apps_at_DOL,Chance_at_DOL,Chance_with_First_choice,Animal,Sex,UnitCode,SeasonCode,Weapon,SeasonWeapon,DOL,Valid GMUs,Date Open,Date Close,Notes,RFW,PLO,NoApps
DM071P2R,Y_R,0 Pref Points,1,2,50.0%,NA,D,M,071,P2,R,P2R,0,"71, 711",NA,NA,,No,Yes,NA
DM071P2R,Y_NR,None Drawn,NA,NA,NA,50.0%,D,M,071,P2,R,P2R,0,"71, 711",NA,NA,,No,Yes,Yes
DM071P2R,L_U,0 Pref Points,1,16,6.0%,6.0%,D,M,071,P2,R,P2R,0,"71, 711",NA,NA,,No,Yes,NA
DM071P2R,L_R,0 Pref Points,6,16,38.0%,38.0%,D,M,071,P2,R,P2R,0,"71, 711",NA,NA,,No,Yes,NA
DM071P3R,A_R,Choice 2,2,46,4.0%,4.0%,D,M,071,P3,R,P3R,0,"71, 711",NA,NA,,No,Yes,NA
DM071P3R,A_NR,Choice 2,5,25,20.0%,20.0%,D,M,071,P3,R,P3R,0,"71, 711",NA,NA,,No,Yes,NA
DM071P3R,Y_R,Choice 2,2,11,18.0%,100.0%,D,M,071,P3,R,P3R,0,"71, 711",NA,NA,,No,Yes,NA
DM071P3R,Y_NR,0 Pref Points,3,3,100.0%,18.0%,D,M,071,P3,R,P3R,0,"71, 711",NA,NA,,No,Yes,NA
DM071P3R,L_U,0 Pref Points,3,6,50.0%,50.0%,D,M,071,P3,R,P3R,0,"71, 711",NA,NA,,No,Yes,NA
DM071P3R,L_R,Choice 2,3,33,9.0%,9.0%,D,M,071,P3,R,P3R,0,"71, 711",NA,NA,,No,Yes,NA
DM072O1A,A_R,0 Pref Points,54,67,81.0%,81.0%,D,M,072,O1,A,O1A,0,"72,73",45902,45930,,No,No,NA
DM072O1A,A_NR,0 Pref Points,20,34,59.0%,59.0%,D,M,072,O1,A,O1A,0,"72,73",45902,45930,,No,No,NA
DM072O1A,Y_R,0 Pref Points,11,14,79.0%,NA,D,M,072,O1,A,O1A,0,"72,73",45902,45930,,No,No,NA
DM072O1A,Y_NR,None Drawn,NA,NA,NA,79.0%,D,M,072,O1,A,O1A,0,"72,73",45902,45930,,No,No,Yes
DM072O1A,L_U,0 Pref Points,15,16,94.0%,94.0%,D,M,072,O1,A,O1A,0,"72,73",45902,45930,,No,No,NA
DM072O1A,L_R,Leftover Choice 1,10,27,37.0%,37.0%,D,M,072,O1,A,O1A,0,"72,73",45902,45930,,No,No,NA
DM072O1M,A_R,Choice 2,2,43,5.0%,5.0%,D,M,072,O1,M,O1M,0,"72,73",NA,NA,,No,No,NA
DM072O1M,A_NR,Choice 2,1,14,7.0%,7.0%,D,M,072,O1,M,O1M,0,"72,73",NA,NA,,No,No,NA
DM072O1M,Y_R,0 Pref Points,7,7,100.0%,100.0%,D,M,072,O1,M,O1M,0,"72,73",NA,NA,,No,No,NA
DM072O1M,Y_NR,1 Pref Points,1,1,100.0%,100.0%,D,M,072,O1,M,O1M,1,"72,73",NA,NA,,No,No,NA
DM072O1M,L_U,Choice 3,4,32,12.0%,12.0%,D,M,072,O1,M,O1M,0,"72,73",NA,NA,,No,No,NA
DM072O1M,L_R,Leftover Choice 1,10,25,40.0%,40.0%,D,M,072,O1,M,O1M,0,"72,73",NA,NA,,No,No,NA
DM072O2R,A_R,0 Pref Points,141,147,96.0%,96.0%,D,M,072,O2,R,O2R,0,"72, 73",NA,NA,,No,No,NA
DM072O2R,A_NR,0 Pref Points,10,66,15.0%,15.0%,D,M,072,O2,R,O2R,0,"72, 73",NA,NA,,No,No,NA
DM072O2R,Y_R,0 Pref Points,30,31,97.0%,33.0%,D,M,072,O2,R,O2R,0,"72, 73",NA,NA,,No,No,NA
DM072O2R,Y_NR,0 Pref Points,2,6,33.0%,97.0%,D,M,072,O2,R,O2R,0,"72, 73",NA,NA,,No,No,NA
DM072O2R,L_U,Choice 2,5,54,9.0%,9.0%,D,M,072,O2,R,O2R,0,"72, 73",NA,NA,,No,No,NA
DM072O2R,L_R,Leftover Choice 1,20,20,100.0%,100.0%,D,M,072,O2,R,O2R,0,"72, 73",NA,NA,,No,No,NA
DM072O3R,A_R,Choice 2,7,196,4.0%,4.0%,D,M,072,O3,R,O3R,0,"72, 73",NA,NA,,No,No,NA
DM072O3R,A_NR,Choice 2,1,70,1.0%,1.0%,D,M,072,O3,R,O3R,0,"72, 73",NA,NA,,No,No,NA
DM072O3R,Y_R,Choice 2,1,43,2.0%,100.0%,D,M,072,O3,R,O3R,0,"72, 73",NA,NA,,No,No,NA
DM072O3R,Y_NR,0 Pref Points,8,8,100.0%,2.0%,D,M,072,O3,R,O3R,0,"72, 73",NA,NA,,No,No,NA
DM072O3R,L_U,0 Pref Points,41,47,87.0%,87.0%,D,M,072,O3,R,O3R,0,"72, 73",NA,NA,,No,No,NA
DM072O3R,L_R,Choice 2,44,90,49.0%,49.0%,D,M,072,O3,R,O3R,0,"72, 73",NA,NA,,No,No,NA
DM072O4R,A_R,1 Pref Points,22,27,81.0%,81.0%,D,M,072,O4,R,O4R,1,"72, 73",NA,NA,,No,No,NA
DM072O4R,A_NR,3 Pref Points,1,13,8.0%,8.0%,D,M,072,O4,R,O4R,3,"72, 73",NA,NA,,No,No,NA
DM072O4R,Y_R,1 Pref Points,3,3,100.0%,100.0%,D,M,072,O4,R,O4R,1,"72, 73",NA,NA,,No,No,NA
DM072O4R,Y_NR,6 Pref Points,1,1,100.0%,100.0%,D,M,072,O4,R,O4R,6,"72, 73",NA,NA,,No,No,NA
DM072O4R,L_U,4 Pref Points,6,9,67.0%,67.0%,D,M,072,O4,R,O4R,4,"72, 73",NA,NA,,No,No,NA
DM072O4R,L_R,3 Pref Points,5,13,38.0%,38.0%,D,M,072,O4,R,O4R,3,"72, 73",NA,NA,,No,No,NA
DM072P2R,A_R,0 Pref Points,54,56,96.0%,96.0%,D,M,072,P2,R,P2R,0,"72, 73",NA,NA,,No,Yes,NA
DM072P2R,A_NR,0 Pref Points,16,17,94.0%,94.0%,D,M,072,P2,R,P2R,0,"72, 73",NA,NA,,No,Yes,NA
DM072P2R,Y_R,0 Pref Points,7,8,88.0%,100.0%,D,M,072,P2,R,P2R,0,"72, 73",NA,NA,,No,Yes,NA
DM072P2R,Y_NR,0 Pref Points,1,1,100.0%,88.0%,D,M,072,P2,R,P2R,0,"72, 73",NA,NA,,No,Yes,NA
DM072P2R,L_U,0 Pref Points,11,16,69.0%,69.0%,D,M,072,P2,R,P2R,0,"72, 73",NA,NA,,No,Yes,NA
DM072P2R,L_R,Choice 3,3,23,13.0%,13.0%,D,M,072,P2,R,P2R,0,"72, 73",NA,NA,,No,Yes,NA
DM072P3R,A_R,Choice 2,12,70,17.0%,17.0%,D,M,072,P3,R,P3R,0,"72, 73",NA,NA,,No,Yes,NA
DM072P3R,A_NR,Choice 2,3,22,14.0%,14.0%,D,M,072,P3,R,P3R,0,"72, 73",NA,NA,,No,Yes,NA
DM072P3R,Y_R,0 Pref Points,8,8,100.0%,100.0%,D,M,072,P3,R,P3R,0,"72, 73",NA,NA,,No,Yes,NA
DM072P3R,Y_NR,0 Pref Points,1,1,100.0%,100.0%,D,M,072,P3,R,P3R,0,"72, 73",NA,NA,,No,Yes,NA
DM072P3R,L_U,0 Pref Points,11,12,92.0%,92.0%,D,M,072,P3,R,P3R,0,"72, 73",NA,NA,,No,Yes,NA
DM072P3R,L_R,Choice 3,3,33,9.0%,9.0%,D,M,072,P3,R,P3R,0,"72, 73",NA,NA,,No,Yes,NA
DM074E1R,A_R,6 Pref Points,7,9,78.0%,78.0%,D,M,074,E1,R,E1R,6,74,NA,NA,,No,No,NA
DM074E1R,A_NR,15 Pref Points,3,8,38.0%,38.0%,D,M,074,E1,R,E1R,15,74,NA,NA,,No,No,NA
DM074E1R,Y_R,None Drawn,NA,NA,NA,NA,D,M,074,E1,R,E1R,0,74,NA,NA,,No,No,Yes
DM074E1R,Y_NR,None Drawn,NA,NA,NA,NA,D,M,074,E1,R,E1R,0,74,NA,NA,,No,No,Yes
DM074E1R,L_U,N/A,NA,NA,NA,NA,D,M,074,E1,R,E1R,0,74,NA,NA,,No,No,NA
DM074E1R,L_R,N/A,NA,NA,NA,NA,D,M,074,E1,R,E1R,0,74,NA,NA,,No,No,NA
DM074O1A,A_R,0 Pref Points,34,59,58.0%,58.0%,D,M,074,O1,A,O1A,0,74,45902,45930,,No,No,NA
DM074O1A,A_NR,1 Pref Points,2,27,7.0%,7.0%,D,M,074,O1,A,O1A,1,74,45902,45930,,No,No,NA
DM074O1A,Y_R,0 Pref Points,2,4,50.0%,NA,D,M,074,O1,A,O1A,0,74,45902,45930,,No,No,NA
DM074O1A,Y_NR,None Drawn,NA,NA,NA,50.0%,D,M,074,O1,A,O1A,0,74,45902,45930,,No,No,Yes
DM074O1A,L_U,Leftover Choice 1,1,1,100.0%,100.0%,D,M,074,O1,A,O1A,0,74,45902,45930,,No,No,NA
DM074O1A,L_R,No Apps,NA,NA,NA,NA,D,M,074,O1,A,O1A,0,74,45902,45930,,No,No,Yes
DM074O1M,A_R,0 Pref Points,40,44,91.0%,91.0%,D,M,074,O1,M,O1M,0,74,NA,NA,,No,No,NA
DM074O1M,A_NR,1 Pref Points,2,13,15.0%,15.0%,D,M,074,O1,M,O1M,1,74,NA,NA,,No,No,NA
DM074O1M,Y_R,0 Pref Points,1,1,100.0%,100.0%,D,M,074,O1,M,O1M,0,74,NA,NA,,No,No,NA
DM074O1M,Y_NR,2 Pref Points,2,2,100.0%,100.0%,D,M,074,O1,M,O1M,2,74,NA,NA,,No,No,NA
DM074O1M,L_U,No Apps,NA,NA,NA,NA,D,M,074,O1,M,O1M,0,74,NA,NA,,No,No,Yes
DM074O1M,L_R,No Apps,NA,NA,NA,NA,D,M,074,O1,M,O1M,0,74,NA,NA,,No,No,Yes
DM074O2R,A_R,0 Pref Points,40,51,78.0%,78.0%,D,M,074,O2,R,O2R,0,74,NA,NA,,No,No,NA
DM074O2R,A_NR,1 Pref Points,7,17,41.0%,41.0%,D,M,074,O2,R,O2R,1,74,NA,NA,,No,No,NA
DM074O2R,Y_R,0 Pref Points,5,7,71.0%,100.0%,D,M,074,O2,R,O2R,0,74,NA,NA,,No,No,NA
DM074O2R,Y_NR,1 Pref Points,1,1,100.0%,71.0%,D,M,074,O2,R,O2R,1,74,NA,NA,,No,No,NA
DM074O2R,L_U,0 Pref Points,1,1,100.0%,100.0%,D,M,074,O2,R,O2R,0,74,NA,NA,,No,No,NA
DM074O2R,L_R,No Apps,NA,NA,NA,NA,D,M,074,O2,R,O2R,0,74,NA,NA,,No,No,Yes
DM074O3R,A_R,0 Pref Points,25,50,50.0%,50.0%,D,M,074,O3,R,O3R,0,74,NA,NA,,No,No,NA
DM074O3R,A_NR,2 Pref Points,4,19,21.0%,21.0%,D,M,074,O3,R,O3R,2,74,NA,NA,,No,No,NA
DM074O3R,Y_R,1 Pref Points,1,1,100.0%,NA,D,M,074,O3,R,O3R,1,74,NA,NA,,No,No,NA
DM074O3R,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,074,O3,R,O3R,0,74,NA,NA,,No,No,Yes
DM074O3R,L_U,0 Pref Points,1,1,100.0%,100.0%,D,M,074,O3,R,O3R,0,74,NA,NA,,No,No,NA
DM074O3R,L_R,None Drawn,NA,NA,NA,NA,D,M,074,O3,R,O3R,0,74,NA,NA,,No,No,Yes
DM074O4R,A_R,2 Pref Points,5,8,62.0%,62.0%,D,M,074,O4,R,O4R,2,74,NA,NA,,No,No,NA
DM074O4R,A_NR,4 Pref Points,1,4,25.0%,25.0%,D,M,074,O4,R,O4R,4,74,NA,NA,,No,No,NA
DM074O4R,Y_R,None Drawn,NA,NA,NA,NA,D,M,074,O4,R,O4R,0,74,NA,NA,,No,No,Yes
DM074O4R,Y_NR,None Drawn,NA,NA,NA,NA,D,M,074,O4,R,O4R,0,74,NA,NA,,No,No,Yes
DM074O4R,L_U,No Apps,NA,NA,NA,NA,D,M,074,O4,R,O4R,0,74,NA,NA,,No,No,Yes
DM074O4R,L_R,No Apps,NA,NA,NA,NA,D,M,074,O4,R,O4R,0,74,NA,NA,,No,No,Yes
DM074P2R,A_R,Leftover,NA,NA,100.0%,100.0%,D,M,074,P2,R,P2R,0,74,NA,NA,,No,Yes,NA
DM074P2R,A_NR,Leftover,NA,NA,100.0%,100.0%,D,M,074,P2,R,P2R,0,74,NA,NA,,No,Yes,NA
DM074P2R,Y_R,Leftover,NA,NA,100.0%,100.0%,D,M,074,P2,R,P2R,0,74,NA,NA,,No,Yes,NA
DM074P2R,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,M,074,P2,R,P2R,0,74,NA,NA,,No,Yes,NA
DM074P2R,L_U,No Apps,NA,NA,NA,NA,D,M,074,P2,R,P2R,0,74,NA,NA,,No,Yes,Yes
DM074P2R,L_R,No Apps,NA,NA,NA,NA,D,M,074,P2,R,P2R,0,74,NA,NA,,No,Yes,Yes
DM074P3R,A_R,Choice 2,1,4,25.0%,25.0%,D,M,074,P3,R,P3R,0,74,NA,NA,,No,Yes,NA
DM074P3R,A_NR,Choice 2,2,2,100.0%,100.0%,D,M,074,P3,R,P3R,0,74,NA,NA,,No,Yes,NA
DM074P3R,Y_R,Choice 2,1,1,100.0%,NA,D,M,074,P3,R,P3R,0,74,NA,NA,,No,Yes,NA
DM074P3R,Y_NR,No Apps,NA,NA,NA,100.0%,D,M,074,P3,R,P3R,0,74,NA,NA,,No,Yes,Yes
DM074P3R,L_U,Leftover Choice 1,1,1,100.0%,100.0%,D,M,074,P3,R,P3R,0,74,NA,NA,,No,Yes,NA
DM074P3R,L_R,None Drawn,NA,NA,NA,NA,D,M,074,P3,R,P3R,0,74,NA,NA,,No,Yes,Yes
DM075O1M,A_R,Choice 2,18,84,21.0%,21.0%,D,M,075,O1,M,O1M,0,75751,NA,NA,,No,No,NA
DM075O1M,A_NR,Choice 2,NA,NA,NA,NA,D,M,075,O1,M,O1M,0,75751,NA,NA,,No,No,NA
DM075O1M,Y_R,0 Pref Points,4,4,100.0%,50.0%,D,M,075,O1,M,O1M,0,75751,NA,NA,,No,No,NA
DM075O1M,Y_NR,Choice 2,1,2,50.0%,100.0%,D,M,075,O1,M,O1M,0,75751,NA,NA,,No,No,NA
DM075O1M,L_U,Leftover Choice 3,1,1,100.0%,100.0%,D,M,075,O1,M,O1M,0,75751,NA,NA,,No,No,NA
DM075O1M,L_R,None Drawn,NA,NA,NA,NA,D,M,075,O1,M,O1M,0,75751,NA,NA,,No,No,Yes
DM075O2R,A_R,0 Pref Points,232,234,99.0%,99.0%,D,M,075,O2,R,O2R,0,"75, 751",NA,NA,,No,No,NA
DM075O2R,A_NR,0 Pref Points,101,176,57.0%,57.0%,D,M,075,O2,R,O2R,0,"75, 751",NA,NA,,No,No,NA
DM075O2R,Y_R,0 Pref Points,36,36,100.0%,71.0%,D,M,075,O2,R,O2R,0,"75, 751",NA,NA,,No,No,NA
DM075O2R,Y_NR,0 Pref Points,12,17,71.0%,100.0%,D,M,075,O2,R,O2R,0,"75, 751",NA,NA,,No,No,NA
DM075O2R,L_U,Leftover Choice 3,4,4,100.0%,100.0%,D,M,075,O2,R,O2R,0,"75, 751",NA,NA,,No,No,NA
DM075O2R,L_R,None Drawn,NA,NA,NA,NA,D,M,075,O2,R,O2R,0,"75, 751",NA,NA,,No,No,Yes
DM075O3R,A_R,0 Pref Points,232,232,100.0%,100.0%,D,M,075,O3,R,O3R,0,"75, 751",NA,NA,,No,No,NA
DM075O3R,A_NR,1 Pref Points,69,91,76.0%,76.0%,D,M,075,O3,R,O3R,1,"75, 751",NA,NA,,No,No,NA
DM075O3R,Y_R,0 Pref Points,34,34,100.0%,62.0%,D,M,075,O3,R,O3R,0,"75, 751",NA,NA,,No,No,NA
DM075O3R,Y_NR,1 Pref Points,5,8,62.0%,100.0%,D,M,075,O3,R,O3R,1,"75, 751",NA,NA,,No,No,NA
DM075O3R,L_U,Leftover Choice 3,12,12,100.0%,100.0%,D,M,075,O3,R,O3R,0,"75, 751",NA,NA,,No,No,NA
DM075O3R,L_R,None Drawn,NA,NA,NA,NA,D,M,075,O3,R,O3R,0,"75, 751",NA,NA,,No,No,Yes
DM075O4R,A_R,2 Pref Points,22,36,61.0%,61.0%,D,M,075,O4,R,O4R,2,"75, 751",NA,NA,,No,No,NA
DM075O4R,A_NR,4 Pref Points,5,22,23.0%,23.0%,D,M,075,O4,R,O4R,4,"75, 751",NA,NA,,No,No,NA
DM075O4R,Y_R,3 Pref Points,1,1,100.0%,NA,D,M,075,O4,R,O4R,3,"75, 751",NA,NA,,No,No,NA
DM075O4R,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,075,O4,R,O4R,0,"75, 751",NA,NA,,No,No,Yes
DM075O4R,L_U,0 Pref Points,3,18,17.0%,17.0%,D,M,075,O4,R,O4R,0,"75, 751",NA,NA,,No,No,NA
DM075O4R,L_R,0 Pref Points,7,14,50.0%,50.0%,D,M,075,O4,R,O4R,0,"75, 751",NA,NA,,No,No,NA
DM075P2R,A_R,Leftover,NA,NA,100.0%,100.0%,D,M,075,P2,R,P2R,0,"75, 751",NA,NA,,No,Yes,NA
DM075P2R,A_NR,Leftover,NA,NA,100.0%,100.0%,D,M,075,P2,R,P2R,0,"75, 751",NA,NA,,No,Yes,NA
DM075P2R,Y_R,Leftover,NA,NA,100.0%,100.0%,D,M,075,P2,R,P2R,0,"75, 751",NA,NA,,No,Yes,NA
DM075P2R,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,M,075,P2,R,P2R,0,"75, 751",NA,NA,,No,Yes,NA
DM075P2R,L_U,Leftover Choice 3,2,5,40.0%,40.0%,D,M,075,P2,R,P2R,0,"75, 751",NA,NA,,No,Yes,NA
DM075P2R,L_R,Leftover Choice 3,3,5,60.0%,60.0%,D,M,075,P2,R,P2R,0,"75, 751",NA,NA,,No,Yes,NA
DM075P3R,A_R,Choice 2,12,44,27.0%,27.0%,D,M,075,P3,R,P3R,0,"75, 751",NA,NA,,No,Yes,NA
DM075P3R,A_NR,Choice 2,7,26,27.0%,27.0%,D,M,075,P3,R,P3R,0,"75, 751",NA,NA,,No,Yes,NA
DM075P3R,Y_R,Choice 2,3,6,50.0%,NA,D,M,075,P3,R,P3R,0,"75, 751",NA,NA,,No,Yes,NA
DM075P3R,Y_NR,No Apps,NA,NA,NA,50.0%,D,M,075,P3,R,P3R,0,"75, 751",NA,NA,,No,Yes,Yes
DM075P3R,L_U,Leftover Choice 1,3,4,75.0%,75.0%,D,M,075,P3,R,P3R,0,"75, 751",NA,NA,,No,Yes,NA
DM075P3R,L_R,Leftover Choice 3,1,1,100.0%,100.0%,D,M,075,P3,R,P3R,0,"75, 751",NA,NA,,No,Yes,NA
DM075P4R,A_R,0 Pref Points,7,23,30.0%,30.0%,D,M,075,P4,R,P4R,0,"75, 751",NA,NA,,No,Yes,NA
DM075P4R,A_NR,0 Pref Points,5,12,42.0%,42.0%,D,M,075,P4,R,P4R,0,"75, 751",NA,NA,,No,Yes,NA
DM075P4R,Y_R,1 Pref Points,1,1,100.0%,100.0%,D,M,075,P4,R,P4R,1,"75, 751",NA,NA,,No,Yes,NA
DM075P4R,Y_NR,1 Pref Points,3,3,100.0%,100.0%,D,M,075,P4,R,P4R,1,"75, 751",NA,NA,,No,Yes,NA
DM075P4R,L_U,0 Pref Points,4,13,31.0%,31.0%,D,M,075,P4,R,P4R,0,"75, 751",NA,NA,,No,Yes,NA
DM075P4R,L_R,0 Pref Points,7,13,54.0%,54.0%,D,M,075,P4,R,P4R,0,"75, 751",NA,NA,,No,Yes,NA
DM076O1A,A_R,5 Pref Points,8,14,57.0%,57.0%,D,M,076,O1,A,O1A,5,76,45902,45930,,No,No,NA
DM076O1A,A_NR,8 Pref Points,1,2,50.0%,50.0%,D,M,076,O1,A,O1A,8,76,45902,45930,,No,No,NA
DM076O1A,Y_R,5 Pref Points,1,1,100.0%,NA,D,M,076,O1,A,O1A,5,76,45902,45930,,No,No,NA
DM076O1A,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,076,O1,A,O1A,0,76,45902,45930,,No,No,Yes
DM076O1A,L_U,2 Pref Points,2,2,100.0%,100.0%,D,M,076,O1,A,O1A,2,76,45902,45930,,No,No,NA
DM076O1A,L_R,1 Pref Points,2,3,67.0%,67.0%,D,M,076,O1,A,O1A,1,76,45902,45930,,No,No,NA
DM076O1M,A_R,5 Pref Points,1,7,14.0%,14.0%,D,M,076,O1,M,O1M,5,76,NA,NA,,No,No,NA
DM076O1M,A_NR,13 Pref Points,1,1,100.0%,100.0%,D,M,076,O1,M,O1M,13,76,NA,NA,,No,No,NA
DM076O1M,Y_R,6 Pref Points,1,1,100.0%,NA,D,M,076,O1,M,O1M,6,76,NA,NA,,No,No,NA
DM076O1M,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,076,O1,M,O1M,0,76,NA,NA,,No,No,Yes
DM076O1M,L_U,2 Pref Points,2,2,100.0%,100.0%,D,M,076,O1,M,O1M,2,76,NA,NA,,No,No,NA
DM076O1M,L_R,1 Pref Points,2,2,100.0%,100.0%,D,M,076,O1,M,O1M,1,76,NA,NA,,No,No,NA
DM076O2R,A_R,5 Pref Points,3,16,19.0%,19.0%,D,M,076,O2,R,O2R,5,76,NA,NA,,No,No,NA
DM076O2R,A_NR,7 Pref Points,3,8,38.0%,38.0%,D,M,076,O2,R,O2R,7,76,NA,NA,,No,No,NA
DM076O2R,Y_R,6 Pref Points,1,1,100.0%,NA,D,M,076,O2,R,O2R,6,76,NA,NA,,No,No,NA
DM076O2R,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,076,O2,R,O2R,0,76,NA,NA,,No,No,Yes
DM076O2R,L_U,1 Pref Points,2,3,67.0%,67.0%,D,M,076,O2,R,O2R,1,76,NA,NA,,No,No,NA
DM076O2R,L_R,0 Pref Points,2,4,50.0%,50.0%,D,M,076,O2,R,O2R,0,76,NA,NA,,No,No,NA
DM076O3R,A_R,5 Pref Points,5,15,33.0%,33.0%,D,M,076,O3,R,O3R,5,76,NA,NA,,No,No,NA
DM076O3R,A_NR,7 Pref Points,1,5,20.0%,20.0%,D,M,076,O3,R,O3R,7,76,NA,NA,,No,No,NA
DM076O3R,Y_R,5 Pref Points,1,1,100.0%,NA,D,M,076,O3,R,O3R,5,76,NA,NA,,No,No,NA
DM076O3R,Y_NR,None Drawn,NA,NA,NA,100.0%,D,M,076,O3,R,O3R,0,76,NA,NA,,No,No,Yes
DM076O3R,L_U,1 Pref Points,1,1,100.0%,100.0%,D,M,076,O3,R,O3R,1,76,NA,NA,,No,No,NA
DM076O3R,L_R,Choice 2,1,4,25.0%,25.0%,D,M,076,O3,R,O3R,0,76,NA,NA,,No,No,NA
DM077O1M,A_R,0 Pref Points,98,100,98.0%,98.0%,D,M,077,O1,M,O1M,0,"77,78,771",NA,NA,,No,No,NA
DM077O1M,A_NR,1 Pref Points,66,68,97.0%,97.0%,D,M,077,O1,M,O1M,1,"77,78,771",NA,NA,,No,No,NA
DM077O1M,Y_R,0 Pref Points,5,5,100.0%,86.0%,D,M,077,O1,M,O1M,0,"77,78,771",NA,NA,,No,No,NA
DM077O1M,Y_NR,1 Pref Points,6,7,86.0%,100.0%,D,M,077,O1,M,O1M,1,"77,78,771",NA,NA,,No,No,NA
DM077O1M,L_U,Leftover Choice 3,7,7,100.0%,100.0%,D,M,077,O1,M,O1M,0,"77,78,771",NA,NA,,No,No,NA
DM077O1M,L_R,None Drawn,NA,NA,NA,NA,D,M,077,O1,M,O1M,0,"77,78,771",NA,NA,,No,No,Yes
DM077O2R,A_R,0 Pref Points,534,536,100.0%,100.0%,D,M,077,O2,R,O2R,0,"77, 78, 781",NA,NA,,No,No,NA
DM077O2R,A_NR,1 Pref Points,NA,NA,NA,NA,D,M,077,O2,R,O2R,1,"77, 78, 781",NA,NA,,No,No,NA
DM077O2R,Y_R,0 Pref Points,64,64,100.0%,17.0%,D,M,077,O2,R,O2R,0,"77, 78, 781",NA,NA,,No,No,NA
DM077O2R,Y_NR,1 Pref Points,2,12,17.0%,100.0%,D,M,077,O2,R,O2R,1,"77, 78, 781",NA,NA,,No,No,NA
DM077O2R,L_U,Leftover Choice 3,22,22,100.0%,100.0%,D,M,077,O2,R,O2R,0,"77, 78, 781",NA,NA,,No,No,NA
DM077O2R,L_R,None Drawn,NA,NA,NA,NA,D,M,077,O2,R,O2R,0,"77, 78, 781",NA,NA,,No,No,Yes
DM077O3R,A_R,0 Pref Points,326,378,86.0%,86.0%,D,M,077,O3,R,O3R,0,"77, 78, 781",NA,NA,,No,No,NA
DM077O3R,A_NR,3 Pref Points,79,88,90.0%,90.0%,D,M,077,O3,R,O3R,3,"77, 78, 781",NA,NA,,No,No,NA
DM077O3R,Y_R,0 Pref Points,44,49,90.0%,67.0%,D,M,077,O3,R,O3R,0,"77, 78, 781",NA,NA,,No,No,NA
DM077O3R,Y_NR,3 Pref Points,2,3,67.0%,90.0%,D,M,077,O3,R,O3R,3,"77, 78, 781",NA,NA,,No,No,NA
DM077O3R,L_U,Choice 2,31,64,48.0%,48.0%,D,M,077,O3,R,O3R,0,"77, 78, 781",NA,NA,,No,No,NA
DM077O3R,L_R,Leftover Choice 3,13,13,100.0%,100.0%,D,M,077,O3,R,O3R,0,"77, 78, 781",NA,NA,,No,No,NA
DM077O4R,A_R,2 Pref Points,64,72,89.0%,89.0%,D,M,077,O4,R,O4R,2,"77, 78, 781",NA,NA,,No,No,NA
DM077O4R,A_NR,7 Pref Points,9,19,47.0%,47.0%,D,M,077,O4,R,O4R,7,"77, 78, 781",NA,NA,,No,No,NA
DM077O4R,Y_R,2 Pref Points,4,7,57.0%,NA,D,M,077,O4,R,O4R,2,"77, 78, 781",NA,NA,,No,No,NA
DM077O4R,Y_NR,None Drawn,NA,NA,NA,57.0%,D,M,077,O4,R,O4R,0,"77, 78, 781",NA,NA,,No,No,Yes
DM077O4R,L_U,2 Pref Points,15,19,79.0%,79.0%,D,M,077,O4,R,O4R,2,"77, 78, 781",NA,NA,,No,No,NA
DM077O4R,L_R,1 Pref Points,15,16,94.0%,94.0%,D,M,077,O4,R,O4R,1,"77, 78, 781",NA,NA,,No,No,NA
DM077P2R,A_R,Choice 3,1,7,14.0%,14.0%,D,M,077,P2,R,P2R,0,"77, 78, 781",NA,NA,,No,Yes,NA
DM077P2R,A_NR,Choice 3,3,15,20.0%,20.0%,D,M,077,P2,R,P2R,0,"77, 78, 781",NA,NA,,No,Yes,NA
DM077P2R,Y_R,Choice 2,1,4,25.0%,40.0%,D,M,077,P2,R,P2R,0,"77, 78, 781",NA,NA,,No,Yes,NA
DM077P2R,Y_NR,Choice 2,2,5,40.0%,25.0%,D,M,077,P2,R,P2R,0,"77, 78, 781",NA,NA,,No,Yes,NA
DM077P2R,L_U,Leftover Choice 1,2,7,29.0%,29.0%,D,M,077,P2,R,P2R,0,"77, 78, 781",NA,NA,,No,Yes,NA
DM077P2R,L_R,Leftover Choice 2,5,8,62.0%,62.0%,D,M,077,P2,R,P2R,0,"77, 78, 781",NA,NA,,No,Yes,NA
DM077P3R,A_R,0 Pref Points,16,16,100.0%,100.0%,D,M,077,P3,R,P3R,0,"77, 78, 781",NA,NA,,No,Yes,NA
DM077P3R,A_NR,Choice 2,5,35,14.0%,14.0%,D,M,077,P3,R,P3R,0,"77, 78, 781",NA,NA,,No,Yes,NA
DM077P3R,Y_R,0 Pref Points,2,2,100.0%,NA,D,M,077,P3,R,P3R,0,"77, 78, 781",NA,NA,,No,Yes,NA
